Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type,Url_Image,Type
PROD4163,Suit,XL,White,2844176.28,3.76,2021-12-05,0.28,Cloudy,Vacation,Final Product 3203-5001/PROD4163.jpg,upper_body
PROD2982,Skirt,M,Blue,1186086.58,3.02,2021-11-10,0.76,Rainy,Wedding,Final Product 3203-5001/PROD2982.jpg,lower_body
PROD3313,Coat,XXL,Red,685710.13,3.83,2022-01-15,0.44,Sunny,Business Meeting,Final Product 3203-5001/PROD3313.jpg,upper_body
PROD3826,Dress,L,Black,1278187.07,4.04,2022-05-09,0.25,Snowy,Casual Hangout,Final Product 3203-5001/PROD3826.jpg,upper_body
PROD3206,Coat,S,Yellow,739423.58,3.42,2022-09-26,0.73,Rainy,Business Meeting,Final Product 3203-5001/PROD3206.jpg,upper_body
PROD4672,Coat,L,White,2230030.97,4.42,2023-10-31,0.7,Sunny,Business Meeting,Final Product 3203-5001/PROD4672.jpg,upper_body
PROD3382,Coat,XXL,Blue,1683127.58,4.55,2022-05-09,0.47,Cloudy,Wedding,Final Product 3203-5001/PROD3382.jpg,upper_body
PROD1083,Shirt,XL,White,1743210.76,4.75,2023-08-08,0.99,Cloudy,Vacation,Final Product 3203-5001/PROD1083.jpg,upper_body
PROD1406,Coat,S,White,2604481.59,3.36,2020-11-12,0.41,Snowy,Vacation,Final Product 3203-5001/PROD1406.jpg,upper_body
PROD2756,Suit,L,Blue,157983.5,3.49,2022-02-07,0.42,Snowy,Casual Hangout,Final Product 3203-5001/PROD2756.jpg,upper_body
PROD2460,Suit,S,Yellow,948080.68,4.65,2021-03-13,0.44,Cloudy,Wedding,Final Product 3203-5001/PROD2460.jpg,upper_body
PROD5630,Jacket,M,White,1290758.28,3.27,2024-09-22,0.49,Sunny,Sports Event,Final Product 3203-5001/PROD5630.jpg,upper_body
PROD2583,Coat,L,Yellow,266169.2,4.01,2020-04-07,0.98,Snowy,Sports Event,Final Product 3203-5001/PROD2583.jpg,upper_body
PROD5819,Dress,XXL,Red,1792741.85,4.63,2021-03-29,0.38,Snowy,Business Meeting,Final Product 3203-5001/PROD5819.jpg,upper_body
PROD4157,Coat,XXL,Blue,280990.33,4.81,2021-05-09,0.37,Snowy,Casual Hangout,Final Product 3203-5001/PROD4157.jpg,upper_body
PROD5815,Shirt,XL,Blue,2862366.04,4.96,2020-09-03,0.06,Cloudy,Wedding,Final Product 3203-5001/PROD5815.jpg,upper_body
PROD1208,Jacket,XL,White,434996.93,4.51,2021-03-01,0.2,Rainy,Casual Hangout,Final Product 3203-5001/PROD1208.jpg,upper_body
PROD5286,Dress,L,Green,2921535.15,3.53,2024-09-18,0.05,Cloudy,Vacation,Final Product 3203-5001/PROD5286.jpg,upper_body
PROD1294,Jacket,XXL,Blue,735953.19,3.02,2024-11-01,0.36,Snowy,Business Meeting,Final Product 3203-5001/PROD1294.jpg,upper_body
PROD4995,Dress,M,Yellow,2748000.58,4.58,2024-04-27,0.6,Sunny,Wedding,Final Product 3203-5001/PROD4995.jpg,upper_body
PROD5880,Skirt,XXL,White,691178.98,3.92,2024-11-19,0.77,Sunny,Vacation,Final Product 3203-5001/PROD5880.jpg,lower_body
PROD3268,Coat,L,Green,369339.33,4.62,2022-01-30,0.67,Snowy,Wedding,Final Product 3203-5001/PROD3268.jpg,upper_body
PROD2956,Shirt,S,Green,1152527.16,3.9,2021-06-14,0.08,Snowy,Business Meeting,Final Product 3203-5001/PROD2956.jpg,upper_body
PROD4135,Coat,XL,Yellow,1984925.19,4.98,2021-12-10,0.36,Cloudy,Wedding,Final Product 3203-5001/PROD4135.jpg,upper_body
PROD3481,Dress,XXL,Black,659134.0,3.22,2022-05-04,0.8,Snowy,Wedding,Final Product 3203-5001/PROD3481.jpg,upper_body
PROD1990,Coat,L,Red,2605648.32,4.04,2024-01-26,0.36,Snowy,Sports Event,Final Product 3203-5001/PROD1990.jpg,upper_body
PROD2912,Skirt,S,Green,528005.22,4.89,2023-07-15,0.96,Rainy,Vacation,Final Product 3203-5001/PROD2912.jpg,lower_body
PROD1899,Skirt,L,Black,655753.37,4.28,2020-06-23,0.46,Sunny,Wedding,Final Product 3203-5001/PROD1899.jpg,lower_body
PROD4942,Shirt,XXL,Black,671780.87,3.27,2024-07-19,0.29,Snowy,Vacation,Final Product 3203-5001/PROD4942.jpg,upper_body
PROD2453,Suit,M,Red,1557631.32,3.66,2020-02-05,0.5,Rainy,Casual Hangout,Final Product 3203-5001/PROD2453.jpg,upper_body
PROD1897,Jacket,XL,Green,756088.23,4.47,2023-04-14,0.34,Cloudy,Sports Event,Final Product 3203-5001/PROD1897.jpg,upper_body
PROD3102,Shirt,S,Blue,370405.46,3.49,2024-01-15,0.37,Rainy,Vacation,Final Product 3203-5001/PROD3102.jpg,upper_body
PROD5071,Dress,L,Red,516007.45,3.09,2021-08-18,0.23,Snowy,Casual Hangout,Final Product 3203-5001/PROD5071.jpg,upper_body
PROD5852,Coat,M,Red,862137.92,4.65,2024-01-03,0.09,Sunny,Vacation,Final Product 3203-5001/PROD5852.jpg,upper_body
PROD1146,Dress,M,Green,2833214.48,4.18,2023-03-13,0.09,Snowy,Wedding,Final Product 3203-5001/PROD1146.jpg,upper_body
PROD4780,Coat,S,Black,2547680.62,4.22,2020-11-25,0.32,Cloudy,Sports Event,Final Product 3203-5001/PROD4780.jpg,upper_body
PROD4243,Dress,XXL,Black,1732361.92,3.49,2023-12-26,0.31,Snowy,Business Meeting,Final Product 3203-5001/PROD4243.jpg,upper_body
PROD1972,Dress,S,Black,456251.94,3.23,2020-01-01,0.54,Rainy,Business Meeting,Final Product 3203-5001/PROD1972.jpg,upper_body
PROD4333,Shirt,XXL,White,2735976.9,4.46,2024-10-20,0.62,Rainy,Vacation,Final Product 3203-5001/PROD4333.jpg,upper_body
PROD4113,Suit,S,Yellow,2604344.8,4.8,2021-06-17,0.37,Rainy,Sports Event,Final Product 3203-5001/PROD4113.jpg,upper_body
PROD2112,Coat,XXL,Red,2015715.8,3.76,2023-11-14,0.49,Rainy,Business Meeting,Final Product 3203-5001/PROD2112.jpg,upper_body
PROD4847,Jacket,M,Black,1920678.7,4.47,2023-04-13,0.86,Sunny,Wedding,Final Product 3203-5001/PROD4847.jpg,upper_body
PROD2556,Suit,L,Black,2147788.95,4.78,2024-08-29,0.11,Rainy,Casual Hangout,Final Product 3203-5001/PROD2556.jpg,upper_body
PROD4503,Jacket,S,White,756128.19,3.5,2020-09-08,0.58,Snowy,Business Meeting,Final Product 3203-5001/PROD4503.jpg,upper_body
PROD3295,Jacket,L,Black,1605550.6,3.36,2022-11-27,0.61,Cloudy,Casual Hangout,Final Product 3203-5001/PROD3295.jpg,upper_body
PROD4314,Dress,XXL,White,1103867.13,3.35,2022-06-05,0.51,Rainy,Business Meeting,Final Product 3203-5001/PROD4314.jpg,upper_body
PROD3639,Dress,M,Red,2323138.54,3.6,2024-04-08,0.55,Snowy,Business Meeting,Final Product 3203-5001/PROD3639.jpg,upper_body
PROD2127,Coat,XXL,Red,1432664.4,3.34,2024-08-07,0.21,Cloudy,Sports Event,Final Product 3203-5001/PROD2127.jpg,upper_body
PROD5649,Dress,S,Black,1366287.75,3.23,2020-05-20,0.15,Rainy,Business Meeting,Final Product 3203-5001/PROD5649.jpg,upper_body
PROD3842,Suit,S,Blue,1183301.7,4.05,2020-07-26,0.91,Rainy,Business Meeting,Final Product 3203-5001/PROD3842.jpg,upper_body
PROD2542,Dress,XL,Blue,1927557.85,3.94,2021-08-09,0.35,Rainy,Business Meeting,Final Product 3203-5001/PROD2542.jpg,upper_body
PROD2914,Jacket,XXL,Blue,1261699.31,3.22,2020-03-05,1.0,Sunny,Vacation,Final Product 3203-5001/PROD2914.jpg,upper_body
PROD3492,Skirt,S,Yellow,2707562.36,4.38,2023-03-09,0.9,Snowy,Casual Hangout,Final Product 3203-5001/PROD3492.jpg,lower_body
PROD5499,Suit,XL,Black,2488445.44,3.31,2023-04-30,0.28,Cloudy,Sports Event,Final Product 3203-5001/PROD5499.jpg,upper_body
PROD1781,Jacket,S,Green,2092795.89,3.54,2023-11-07,0.81,Sunny,Wedding,Final Product 3203-5001/PROD1781.jpg,upper_body
PROD5145,Coat,S,Green,2992646.18,4.93,2021-09-10,0.1,Sunny,Wedding,Final Product 3203-5001/PROD5145.jpg,upper_body
PROD2415,Dress,M,Black,374934.31,4.19,2020-01-05,0.33,Sunny,Business Meeting,Final Product 3203-5001/PROD2415.jpg,upper_body
PROD4248,Jacket,S,Blue,1748807.05,4.16,2020-03-29,0.5,Rainy,Wedding,Final Product 3203-5001/PROD4248.jpg,upper_body
PROD1141,Skirt,S,Red,1025678.44,3.94,2020-07-06,0.29,Sunny,Business Meeting,Final Product 3203-5001/PROD1141.jpg,lower_body
PROD1238,Suit,L,Yellow,1005658.74,3.31,2023-05-14,0.87,Rainy,Sports Event,Final Product 3203-5001/PROD1238.jpg,upper_body
PROD1400,Jacket,XL,White,137272.32,3.68,2024-04-13,0.16,Snowy,Wedding,Final Product 3203-5001/PROD1400.jpg,upper_body
PROD4561,Shirt,XXL,White,1769191.32,3.99,2023-04-11,0.15,Snowy,Vacation,Final Product 3203-5001/PROD4561.jpg,upper_body
PROD1247,Suit,L,Red,1895015.46,4.08,2023-12-30,0.93,Sunny,Casual Hangout,Final Product 3203-5001/PROD1247.jpg,upper_body
PROD1230,Skirt,M,White,365675.23,4.29,2020-09-08,0.25,Rainy,Vacation,Final Product 3203-5001/PROD1230.jpg,lower_body
PROD4468,Suit,L,Yellow,1627671.47,4.88,2021-09-20,0.39,Cloudy,Vacation,Final Product 3203-5001/PROD4468.jpg,upper_body
PROD2327,Coat,L,Red,1772566.93,4.97,2024-05-04,0.78,Snowy,Sports Event,Final Product 3203-5001/PROD2327.jpg,upper_body
PROD2580,Suit,S,Yellow,2985781.19,3.62,2022-04-23,0.75,Sunny,Sports Event,Final Product 3203-5001/PROD2580.jpg,upper_body
PROD2067,Suit,S,Blue,2974538.01,4.24,2023-04-19,0.76,Cloudy,Casual Hangout,Final Product 3203-5001/PROD2067.jpg,upper_body
PROD1572,Jacket,S,White,2935578.93,4.9,2021-05-30,0.04,Snowy,Business Meeting,Final Product 3203-5001/PROD1572.jpg,upper_body
PROD1742,Jacket,XXL,Black,2210773.32,3.71,2020-10-24,0.57,Snowy,Casual Hangout,Final Product 3203-5001/PROD1742.jpg,upper_body
PROD5655,Shirt,XXL,Blue,1188295.76,4.42,2020-03-27,0.17,Cloudy,Business Meeting,Final Product 3203-5001/PROD5655.jpg,upper_body
PROD2663,Suit,L,Green,952135.95,4.74,2021-03-28,0.87,Sunny,Casual Hangout,Final Product 3203-5001/PROD2663.jpg,upper_body
PROD4711,Shirt,L,Yellow,440185.33,4.71,2021-08-27,0.39,Rainy,Casual Hangout,Final Product 3203-5001/PROD4711.jpg,upper_body
PROD5508,Shirt,XXL,Blue,628525.0,4.68,2024-04-23,0.75,Cloudy,Business Meeting,Final Product 3203-5001/PROD5508.jpg,upper_body
PROD1114,Suit,XL,Blue,2777372.78,3.59,2024-09-10,0.54,Snowy,Vacation,Final Product 3203-5001/PROD1114.jpg,upper_body
PROD2042,Skirt,XL,Green,2500401.07,3.38,2020-01-03,0.1,Cloudy,Business Meeting,Final Product 3203-5001/PROD2042.jpg,lower_body
PROD5260,Coat,L,Red,2949203.58,4.21,2024-03-03,0.66,Snowy,Sports Event,Final Product 3203-5001/PROD5260.jpg,upper_body
PROD5357,Dress,S,Green,2914164.64,4.09,2021-05-08,0.69,Snowy,Business Meeting,Final Product 3203-5001/PROD5357.jpg,upper_body
PROD5061,Suit,XXL,White,1116731.05,3.43,2020-04-08,0.98,Cloudy,Casual Hangout,Final Product 3203-5001/PROD5061.jpg,upper_body
PROD3686,Suit,S,Blue,2967513.5,4.12,2020-05-23,0.92,Cloudy,Casual Hangout,Final Product 3203-5001/PROD3686.jpg,upper_body
PROD1819,Shirt,XL,Blue,2439795.86,4.02,2024-05-06,0.89,Sunny,Vacation,Final Product 3203-5001/PROD1819.jpg,upper_body
PROD3428,Suit,S,Red,2058390.88,4.57,2021-01-02,0.94,Cloudy,Sports Event,Final Product 3203-5001/PROD3428.jpg,upper_body
PROD4199,Jacket,L,Blue,803766.77,4.16,2024-02-07,0.65,Rainy,Business Meeting,Final Product 3203-5001/PROD4199.jpg,upper_body
PROD1254,Coat,XXL,White,692803.04,3.84,2024-07-15,0.26,Cloudy,Wedding,Final Product 3203-5001/PROD1254.jpg,upper_body
PROD5074,Suit,XL,Black,2043983.84,4.68,2022-07-25,0.02,Rainy,Wedding,Final Product 3203-5001/PROD5074.jpg,upper_body
PROD5362,Jacket,S,Black,1642117.88,4.01,2023-08-04,0.87,Sunny,Sports Event,Final Product 3203-5001/PROD5362.jpg,upper_body
PROD1414,Coat,M,White,2033425.89,4.26,2024-10-11,0.48,Cloudy,Wedding,Final Product 3203-5001/PROD1414.jpg,upper_body
PROD1054,Jacket,S,Green,1984081.32,3.28,2024-08-31,0.38,Rainy,Wedding,Final Product 3203-5001/PROD1054.jpg,upper_body
PROD2499,Suit,XL,Green,2135241.01,3.88,2021-09-01,0.99,Sunny,Wedding,Final Product 3203-5001/PROD2499.jpg,upper_body
PROD2183,Shirt,M,Blue,2199647.1,4.1,2020-06-04,0.33,Rainy,Sports Event,Final Product 3203-5001/PROD2183.jpg,upper_body
PROD5404,Jacket,XL,Blue,1361647.05,4.0,2024-11-01,0.95,Snowy,Vacation,Final Product 3203-5001/PROD5404.jpg,upper_body
PROD1538,Suit,S,Green,747294.65,3.04,2023-12-31,0.46,Cloudy,Vacation,Final Product 3203-5001/PROD1538.jpg,upper_body
PROD1966,Suit,M,Yellow,403242.26,4.42,2022-09-11,0.73,Rainy,Casual Hangout,Final Product 3203-5001/PROD1966.jpg,upper_body
PROD1155,Coat,XL,Red,2049047.44,3.14,2022-01-13,0.92,Cloudy,Wedding,Final Product 3203-5001/PROD1155.jpg,upper_body
PROD3529,Suit,S,Yellow,1426577.2,3.19,2023-12-18,0.45,Cloudy,Sports Event,Final Product 3203-5001/PROD3529.jpg,upper_body
PROD3891,Suit,S,White,2876148.31,4.09,2023-05-09,0.16,Snowy,Sports Event,Final Product 3203-5001/PROD3891.jpg,upper_body
PROD4329,Skirt,XL,Yellow,2518327.78,3.79,2023-12-23,0.64,Rainy,Wedding,Final Product 3203-5001/PROD4329.jpg,lower_body
PROD3656,Jacket,M,White,1202377.06,3.1,2022-06-14,0.17,Rainy,Casual Hangout,Final Product 3203-5001/PROD3656.jpg,upper_body
PROD4616,Skirt,S,Yellow,635892.88,4.16,2021-01-04,0.3,Cloudy,Business Meeting,Final Product 3203-5001/PROD4616.jpg,lower_body
PROD5104,Jacket,XL,White,1529177.09,4.36,2023-10-05,0.72,Cloudy,Sports Event,Final Product 3203-5001/PROD5104.jpg,upper_body
PROD1489,Dress,XXL,Black,2660746.78,3.11,2020-08-27,0.65,Rainy,Business Meeting,Final Product 3203-5001/PROD1489.jpg,upper_body
PROD2015,Dress,S,Blue,1772715.23,3.62,2024-03-27,0.11,Cloudy,Wedding,Final Product 3203-5001/PROD2015.jpg,upper_body
PROD2619,Jacket,M,Yellow,2966842.76,3.68,2021-01-30,0.89,Snowy,Vacation,Final Product 3203-5001/PROD2619.jpg,upper_body
PROD5702,Dress,XL,Yellow,257809.97,3.48,2024-09-18,0.27,Cloudy,Wedding,Final Product 3203-5001/PROD5702.jpg,upper_body
PROD2591,Dress,XL,Black,300759.91,3.32,2022-03-07,0.89,Snowy,Business Meeting,Final Product 3203-5001/PROD2591.jpg,upper_body
PROD2526,Suit,L,Black,178867.48,4.65,2021-07-16,0.45,Sunny,Sports Event,Final Product 3203-5001/PROD2526.jpg,upper_body
PROD2180,Coat,S,Blue,605892.97,4.95,2020-08-14,0.89,Rainy,Business Meeting,Final Product 3203-5001/PROD2180.jpg,upper_body
PROD2577,Coat,S,White,2843406.17,4.99,2022-12-18,0.84,Sunny,Sports Event,Final Product 3203-5001/PROD2577.jpg,upper_body
PROD2947,Jacket,M,Green,1032144.37,4.37,2022-02-06,0.14,Cloudy,Business Meeting,Final Product 3203-5001/PROD2947.jpg,upper_body
PROD2393,Shirt,M,Red,2386302.34,3.99,2021-09-23,0.39,Snowy,Casual Hangout,Final Product 3203-5001/PROD2393.jpg,upper_body
PROD2607,Suit,S,Black,1448467.73,3.16,2024-03-20,0.25,Cloudy,Business Meeting,Final Product 3203-5001/PROD2607.jpg,upper_body
PROD2662,Suit,S,Black,213835.47,3.07,2021-09-17,0.86,Rainy,Sports Event,Final Product 3203-5001/PROD2662.jpg,upper_body
PROD2470,Shirt,XXL,White,2894358.49,4.49,2024-08-18,0.48,Rainy,Sports Event,Final Product 3203-5001/PROD2470.jpg,upper_body
PROD2681,Skirt,XL,Yellow,819593.88,3.92,2020-01-14,0.2,Sunny,Casual Hangout,Final Product 3203-5001/PROD2681.jpg,lower_body
PROD3700,Skirt,L,Yellow,108555.4,3.12,2021-05-08,0.85,Rainy,Sports Event,Final Product 3203-5001/PROD3700.jpg,lower_body
PROD4181,Shirt,L,Red,580951.6,3.09,2021-03-17,0.06,Snowy,Sports Event,Final Product 3203-5001/PROD4181.jpg,upper_body
PROD5436,Dress,XL,Green,412117.63,4.97,2021-04-16,0.32,Rainy,Casual Hangout,Final Product 3203-5001/PROD5436.jpg,upper_body
PROD4306,Coat,L,White,1675472.94,3.72,2022-10-29,0.71,Rainy,Business Meeting,Final Product 3203-5001/PROD4306.jpg,upper_body
PROD4117,Suit,XL,Black,2305966.74,3.71,2023-08-08,0.9,Snowy,Wedding,Final Product 3203-5001/PROD4117.jpg,upper_body
PROD1338,Dress,L,Red,2083557.73,4.0,2024-03-19,0.71,Rainy,Wedding,Final Product 3203-5001/PROD1338.jpg,upper_body
PROD4233,Dress,L,White,1328454.89,3.86,2021-05-12,0.28,Rainy,Casual Hangout,Final Product 3203-5001/PROD4233.jpg,upper_body
PROD1042,Skirt,S,Green,2918326.26,3.82,2024-02-28,0.48,Snowy,Wedding,Final Product 3203-5001/PROD1042.jpg,lower_body
PROD2684,Shirt,XXL,Red,2862965.34,3.79,2024-02-18,0.43,Sunny,Business Meeting,Final Product 3203-5001/PROD2684.jpg,upper_body
PROD4040,Suit,S,White,1697721.73,4.93,2023-04-29,0.39,Cloudy,Wedding,Final Product 3203-5001/PROD4040.jpg,upper_body
PROD4509,Skirt,S,Green,332832.11,3.12,2022-03-16,0.81,Cloudy,Vacation,Final Product 3203-5001/PROD4509.jpg,lower_body
PROD1344,Jacket,XL,Black,2310412.91,3.05,2020-02-17,0.84,Sunny,Wedding,Final Product 3203-5001/PROD1344.jpg,upper_body
PROD3278,Dress,L,Blue,339212.93,3.99,2021-10-25,0.01,Sunny,Sports Event,Final Product 3203-5001/PROD3278.jpg,upper_body
PROD1753,Suit,L,Red,399224.21,3.55,2021-06-13,0.49,Sunny,Wedding,Final Product 3203-5001/PROD1753.jpg,upper_body
PROD4630,Dress,M,Green,1904766.44,3.36,2022-09-08,0.51,Cloudy,Wedding,Final Product 3203-5001/PROD4630.jpg,upper_body
PROD4148,Shirt,XXL,Black,1570307.67,3.22,2024-08-17,0.01,Sunny,Sports Event,Final Product 3203-5001/PROD4148.jpg,upper_body
PROD3034,Skirt,XXL,Green,654525.19,4.35,2024-03-20,0.74,Snowy,Wedding,Final Product 3203-5001/PROD3034.jpg,lower_body
PROD5185,Skirt,L,Blue,2451369.92,3.32,2020-10-09,0.37,Sunny,Casual Hangout,Final Product 3203-5001/PROD5185.jpg,lower_body
PROD1845,Shirt,M,Green,548190.38,3.51,2024-02-06,0.04,Snowy,Vacation,Final Product 3203-5001/PROD1845.jpg,upper_body
PROD3442,Skirt,XL,Green,446735.51,4.72,2022-11-26,0.29,Sunny,Vacation,Final Product 3203-5001/PROD3442.jpg,lower_body
PROD5911,Skirt,L,Green,382957.56,3.49,2024-07-02,0.34,Snowy,Business Meeting,Final Product 3203-5001/PROD5911.jpg,lower_body
PROD5225,Dress,S,Yellow,689311.31,3.98,2021-11-24,0.16,Cloudy,Business Meeting,Final Product 3203-5001/PROD5225.jpg,upper_body
PROD3029,Dress,XL,Yellow,1885111.08,4.87,2021-05-21,0.78,Snowy,Business Meeting,Final Product 3203-5001/PROD3029.jpg,upper_body
PROD2970,Coat,S,White,2115102.97,3.67,2022-02-20,0.28,Cloudy,Business Meeting,Final Product 3203-5001/PROD2970.jpg,upper_body
PROD5897,Dress,XL,White,1004443.36,3.95,2022-08-13,0.4,Cloudy,Wedding,Final Product 3203-5001/PROD5897.jpg,upper_body
PROD2730,Shirt,XL,Yellow,1695249.2,4.81,2023-03-30,0.88,Cloudy,Wedding,Final Product 3203-5001/PROD2730.jpg,upper_body
PROD2078,Dress,XXL,Yellow,1719793.33,4.16,2023-01-05,0.22,Cloudy,Vacation,Final Product 3203-5001/PROD2078.jpg,upper_body
PROD5459,Shirt,XXL,Yellow,901638.96,4.86,2021-12-31,0.38,Cloudy,Vacation,Final Product 3203-5001/PROD5459.jpg,upper_body
PROD2315,Shirt,M,Red,753769.12,4.49,2022-09-17,0.57,Rainy,Sports Event,Final Product 3203-5001/PROD2315.jpg,upper_body
PROD1487,Suit,M,Red,367181.25,3.62,2020-10-29,0.91,Rainy,Wedding,Final Product 3203-5001/PROD1487.jpg,upper_body
PROD4077,Jacket,M,Red,2475063.46,3.53,2023-07-07,0.65,Sunny,Vacation,Final Product 3203-5001/PROD4077.jpg,upper_body
PROD1101,Dress,XL,Green,483031.68,3.62,2023-04-21,0.08,Sunny,Vacation,Final Product 3203-5001/PROD1101.jpg,upper_body
PROD5090,Jacket,L,Green,562092.84,4.93,2023-08-04,0.14,Snowy,Casual Hangout,Final Product 3203-5001/PROD5090.jpg,upper_body
PROD3966,Coat,S,Red,1605266.35,3.58,2023-08-20,0.16,Rainy,Casual Hangout,Final Product 3203-5001/PROD3966.jpg,upper_body
PROD5931,Suit,L,Red,150487.08,3.02,2022-07-27,0.71,Rainy,Wedding,Final Product 3203-5001/PROD5931.jpg,upper_body
PROD1848,Shirt,XXL,Green,507064.67,4.41,2020-05-20,0.72,Sunny,Business Meeting,Final Product 3203-5001/PROD1848.jpg,upper_body
PROD4131,Jacket,XL,Blue,2533474.82,4.89,2020-07-01,0.86,Snowy,Wedding,Final Product 3203-5001/PROD4131.jpg,upper_body
PROD1589,Dress,XXL,Red,1668427.2,3.14,2024-02-29,0.48,Cloudy,Business Meeting,Final Product 3203-5001/PROD1589.jpg,upper_body
PROD2342,Suit,L,Red,2428181.89,4.02,2024-09-21,0.6,Cloudy,Vacation,Final Product 3203-5001/PROD2342.jpg,upper_body
PROD3318,Dress,S,Green,1220565.37,3.96,2023-03-27,0.71,Snowy,Vacation,Final Product 3203-5001/PROD3318.jpg,upper_body
PROD4172,Coat,S,Green,1047326.22,4.5,2023-10-31,0.72,Cloudy,Business Meeting,Final Product 3203-5001/PROD4172.jpg,upper_body
PROD5375,Coat,L,Green,2993283.79,3.33,2023-12-12,0.38,Cloudy,Vacation,Final Product 3203-5001/PROD5375.jpg,upper_body
PROD4949,Suit,XXL,White,1254455.23,3.37,2021-10-05,0.9,Snowy,Vacation,Final Product 3203-5001/PROD4949.jpg,upper_body
PROD2870,Dress,XL,Yellow,1131955.72,4.5,2022-12-11,0.08,Sunny,Casual Hangout,Final Product 3203-5001/PROD2870.jpg,upper_body
PROD3311,Shirt,M,Blue,577064.31,4.54,2020-07-03,0.43,Cloudy,Business Meeting,Final Product 3203-5001/PROD3311.jpg,upper_body
PROD2106,Dress,L,Yellow,1504911.55,3.38,2022-07-28,0.01,Rainy,Casual Hangout,Final Product 3203-5001/PROD2106.jpg,upper_body
PROD3441,Jacket,XL,Red,546198.68,4.71,2021-08-16,0.93,Snowy,Sports Event,Final Product 3203-5001/PROD3441.jpg,upper_body
PROD1470,Skirt,XL,Red,277363.46,4.23,2021-09-28,0.78,Rainy,Vacation,Final Product 3203-5001/PROD1470.jpg,lower_body
PROD4184,Suit,XXL,Green,1999917.72,3.98,2021-05-09,0.15,Rainy,Casual Hangout,Final Product 3203-5001/PROD4184.jpg,upper_body
PROD4094,Dress,XXL,Green,2177112.36,3.97,2024-06-24,0.53,Sunny,Vacation,Final Product 3203-5001/PROD4094.jpg,upper_body
PROD3325,Coat,L,Black,758730.7,3.62,2023-07-11,0.29,Rainy,Vacation,Final Product 3203-5001/PROD3325.jpg,upper_body
PROD1099,Dress,XXL,Green,1291667.34,3.57,2021-06-24,0.23,Sunny,Business Meeting,Final Product 3203-5001/PROD1099.jpg,upper_body
PROD4896,Coat,L,Green,2483898.02,4.9,2020-05-05,0.09,Cloudy,Casual Hangout,Final Product 3203-5001/PROD4896.jpg,upper_body
PROD2251,Suit,S,Yellow,2006640.37,4.73,2021-10-11,0.6,Rainy,Sports Event,Final Product 3203-5001/PROD2251.jpg,upper_body
PROD5565,Shirt,S,White,1373898.37,3.24,2024-07-20,0.5,Sunny,Casual Hangout,Final Product 3203-5001/PROD5565.jpg,upper_body
PROD2436,Skirt,L,Black,2741975.74,3.52,2023-02-01,0.27,Sunny,Casual Hangout,Final Product 3203-5001/PROD2436.jpg,lower_body
PROD4092,Dress,L,White,874505.9,3.63,2023-04-05,0.79,Cloudy,Wedding,Final Product 3203-5001/PROD4092.jpg,upper_body
PROD2834,Shirt,XXL,Red,2563713.08,3.49,2021-06-28,0.27,Sunny,Sports Event,Final Product 3203-5001/PROD2834.jpg,upper_body
PROD5984,Skirt,S,Blue,2884539.58,4.03,2023-06-19,0.04,Cloudy,Business Meeting,Final Product 3203-5001/PROD5984.jpg,lower_body
PROD2126,Skirt,XL,Yellow,2084968.99,4.63,2022-03-05,0.59,Rainy,Vacation,Final Product 3203-5001/PROD2126.jpg,lower_body
PROD2012,Suit,M,Red,1005993.71,3.3,2020-04-15,0.17,Rainy,Sports Event,Final Product 3203-5001/PROD2012.jpg,upper_body
PROD2004,Shirt,M,Blue,504386.7,3.56,2024-03-06,0.34,Cloudy,Vacation,Final Product 3203-5001/PROD2004.jpg,upper_body
PROD1927,Coat,XXL,Green,777266.87,3.59,2020-10-28,0.22,Cloudy,Wedding,Final Product 3203-5001/PROD1927.jpg,upper_body
PROD5564,Shirt,S,Red,2241567.89,3.86,2023-10-14,0.16,Sunny,Casual Hangout,Final Product 3203-5001/PROD5564.jpg,upper_body
PROD3663,Jacket,S,Blue,2101337.66,4.76,2022-12-15,0.08,Snowy,Vacation,Final Product 3203-5001/PROD3663.jpg,upper_body
PROD2922,Dress,M,White,121160.2,3.5,2020-04-27,0.37,Cloudy,Casual Hangout,Final Product 3203-5001/PROD2922.jpg,upper_body
PROD3633,Suit,M,Blue,391870.32,4.82,2024-02-21,0.32,Snowy,Casual Hangout,Final Product 3203-5001/PROD3633.jpg,upper_body
PROD1032,Skirt,M,Blue,155047.98,3.99,2020-11-13,0.52,Cloudy,Business Meeting,Final Product 3203-5001/PROD1032.jpg,lower_body
PROD5111,Shirt,M,Green,1929532.39,3.54,2023-09-18,0.32,Snowy,Casual Hangout,Final Product 3203-5001/PROD5111.jpg,upper_body
PROD2727,Coat,L,White,2356059.26,4.89,2024-04-07,0.95,Snowy,Wedding,Final Product 3203-5001/PROD2727.jpg,upper_body
PROD3314,Shirt,XL,Green,2117646.66,3.54,2021-02-26,0.45,Snowy,Sports Event,Final Product 3203-5001/PROD3314.jpg,upper_body
PROD4110,Shirt,XXL,Red,1390638.21,4.95,2021-03-17,0.81,Rainy,Business Meeting,Final Product 3203-5001/PROD4110.jpg,upper_body
PROD4345,Skirt,XL,Red,1542803.42,3.57,2020-04-25,0.08,Sunny,Vacation,Final Product 3203-5001/PROD4345.jpg,lower_body
