Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type
PROD2327,Coat,L,Red,1772566.93,4.97,2024-05-04,0.78,Snowy,Sports Event
PROD2580,Suit,S,Yellow,2985781.19,3.62,2022-04-23,0.75,Sunny,Sports Event
PROD2067,Suit,S,Blue,2974538.01,4.24,2023-04-19,0.76,Cloudy,Casual Hangout
PROD1572,Jacket,S,White,2935578.93,4.9,2021-05-30,0.04,Snowy,Business Meeting
PROD1742,Jacket,XXL,Black,2210773.32,3.71,2020-10-24,0.57,Snowy,Casual Hangout
PROD5655,Shirt,XXL,Blue,1188295.76,4.42,2020-03-27,0.17,Cloudy,Business Meeting
PROD2663,Suit,L,Green,952135.95,4.74,2021-03-28,0.87,Sunny,Casual Hangout
PROD4711,Shirt,L,Yellow,440185.33,4.71,2021-08-27,0.39,Rainy,Casual Hangout
PROD5508,Shirt,XXL,Blue,628525.0,4.68,2024-04-23,0.75,Cloudy,Business Meeting
PROD1114,Suit,XL,Blue,2777372.78,3.59,2024-09-10,0.54,Snowy,Vacation
PROD2042,Skirt,XL,Green,2500401.07,3.38,2020-01-03,0.1,Cloudy,Business Meeting
PROD5260,Coat,L,Red,2949203.58,4.21,2024-03-03,0.66,Snowy,Sports Event
PROD5357,Dress,S,Green,2914164.64,4.09,2021-05-08,0.69,Snowy,Business Meeting
PROD5061,Suit,XXL,White,1116731.05,3.43,2020-04-08,0.98,Cloudy,Casual Hangout
PROD3686,Suit,S,Blue,2967513.5,4.12,2020-05-23,0.92,Cloudy,Casual Hangout
PROD1819,Shirt,XL,Blue,2439795.86,4.02,2024-05-06,0.89,Sunny,Vacation
PROD3428,Suit,S,Red,2058390.88,4.57,2021-01-02,0.94,Cloudy,Sports Event
PROD4199,Jacket,L,Blue,803766.77,4.16,2024-02-07,0.65,Rainy,Business Meeting
PROD1254,Coat,XXL,White,692803.04,3.84,2024-07-15,0.26,Cloudy,Wedding
PROD5074,Suit,XL,Black,2043983.84,4.68,2022-07-25,0.02,Rainy,Wedding
PROD5362,Jacket,S,Black,1642117.88,4.01,2023-08-04,0.87,Sunny,Sports Event
PROD1414,Coat,M,White,2033425.89,4.26,2024-10-11,0.48,Cloudy,Wedding
PROD1054,Jacket,S,Green,1984081.32,3.28,2024-08-31,0.38,Rainy,Wedding
PROD2499,Suit,XL,Green,2135241.01,3.88,2021-09-01,0.99,Sunny,Wedding
PROD2183,Shirt,M,Blue,2199647.1,4.1,2020-06-04,0.33,Rainy,Sports Event
PROD5404,Jacket,XL,Blue,1361647.05,4.0,2024-11-01,0.95,Snowy,Vacation
PROD1538,Suit,S,Green,747294.65,3.04,2023-12-31,0.46,Cloudy,Vacation
PROD1966,Suit,M,Yellow,403242.26,4.42,2022-09-11,0.73,Rainy,Casual Hangout
PROD1155,Coat,XL,Red,2049047.44,3.14,2022-01-13,0.92,Cloudy,Wedding
PROD3529,Suit,S,Yellow,1426577.2,3.19,2023-12-18,0.45,Cloudy,Sports Event
PROD3891,Suit,S,White,2876148.31,4.09,2023-05-09,0.16,Snowy,Sports Event
PROD4329,Skirt,XL,Yellow,2518327.78,3.79,2023-12-23,0.64,Rainy,Wedding
PROD3656,Jacket,M,White,1202377.06,3.1,2022-06-14,0.17,Rainy,Casual Hangout
PROD4616,Skirt,S,Yellow,635892.88,4.16,2021-01-04,0.3,Cloudy,Business Meeting
PROD5104,Jacket,XL,White,1529177.09,4.36,2023-10-05,0.72,Cloudy,Sports Event
PROD1489,Dress,XXL,Black,2660746.78,3.11,2020-08-27,0.65,Rainy,Business Meeting
PROD2015,Dress,S,Blue,1772715.23,3.62,2024-03-27,0.11,Cloudy,Wedding
PROD2619,Jacket,M,Yellow,2966842.76,3.68,2021-01-30,0.89,Snowy,Vacation
PROD5702,Dress,XL,Yellow,257809.97,3.48,2024-09-18,0.27,Cloudy,Wedding
PROD2591,Dress,XL,Black,300759.91,3.32,2022-03-07,0.89,Snowy,Business Meeting
PROD2526,Suit,L,Black,178867.48,4.65,2021-07-16,0.45,Sunny,Sports Event
PROD2180,Coat,S,Blue,605892.97,4.95,2020-08-14,0.89,Rainy,Business Meeting
PROD2577,Coat,S,White,2843406.17,4.99,2022-12-18,0.84,Sunny,Sports Event
PROD2947,Jacket,M,Green,1032144.37,4.37,2022-02-06,0.14,Cloudy,Business Meeting
PROD2393,Shirt,M,Red,2386302.34,3.99,2021-09-23,0.39,Snowy,Casual Hangout
PROD2607,Suit,S,Black,1448467.73,3.16,2024-03-20,0.25,Cloudy,Business Meeting
PROD2662,Suit,S,Black,213835.47,3.07,2021-09-17,0.86,Rainy,Sports Event
PROD2470,Shirt,XXL,White,2894358.49,4.49,2024-08-18,0.48,Rainy,Sports Event
PROD2681,Skirt,XL,Yellow,819593.88,3.92,2020-01-14,0.2,Sunny,Casual Hangout
PROD3700,Skirt,L,Yellow,108555.4,3.12,2021-05-08,0.85,Rainy,Sports Event
PROD4181,Shirt,L,Red,580951.6,3.09,2021-03-17,0.06,Snowy,Sports Event
PROD5436,Dress,XL,Green,412117.63,4.97,2021-04-16,0.32,Rainy,Casual Hangout
PROD4306,Coat,L,White,1675472.94,3.72,2022-10-29,0.71,Rainy,Business Meeting
PROD4117,Suit,XL,Black,2305966.74,3.71,2023-08-08,0.9,Snowy,Wedding
PROD1338,Dress,L,Red,2083557.73,4.0,2024-03-19,0.71,Rainy,Wedding
PROD4233,Dress,L,White,1328454.89,3.86,2021-05-12,0.28,Rainy,Casual Hangout
PROD1042,Skirt,S,Green,2918326.26,3.82,2024-02-28,0.48,Snowy,Wedding
PROD2684,Shirt,XXL,Red,2862965.34,3.79,2024-02-18,0.43,Sunny,Business Meeting
PROD4040,Suit,S,White,1697721.73,4.93,2023-04-29,0.39,Cloudy,Wedding
PROD4509,Skirt,S,Green,332832.11,3.12,2022-03-16,0.81,Cloudy,Vacation
PROD1344,Jacket,XL,Black,2310412.91,3.05,2020-02-17,0.84,Sunny,Wedding
PROD3278,Dress,L,Blue,339212.93,3.99,2021-10-25,0.01,Sunny,Sports Event
PROD1753,Suit,L,Red,399224.21,3.55,2021-06-13,0.49,Sunny,Wedding
PROD4630,Dress,M,Green,1904766.44,3.36,2022-09-08,0.51,Cloudy,Wedding
PROD4148,Shirt,XXL,Black,1570307.67,3.22,2024-08-17,0.01,Sunny,Sports Event
PROD3034,Skirt,XXL,Green,654525.19,4.35,2024-03-20,0.74,Snowy,Wedding
PROD5185,Skirt,L,Blue,2451369.92,3.32,2020-10-09,0.37,Sunny,Casual Hangout
PROD1845,Shirt,M,Green,548190.38,3.51,2024-02-06,0.04,Snowy,Vacation
PROD3442,Skirt,XL,Green,446735.51,4.72,2022-11-26,0.29,Sunny,Vacation
PROD5911,Skirt,L,Green,382957.56,3.49,2024-07-02,0.34,Snowy,Business Meeting
PROD5225,Dress,S,Yellow,689311.31,3.98,2021-11-24,0.16,Cloudy,Business Meeting
PROD3029,Dress,XL,Yellow,1885111.08,4.87,2021-05-21,0.78,Snowy,Business Meeting
PROD2970,Coat,S,White,2115102.97,3.67,2022-02-20,0.28,Cloudy,Business Meeting
PROD5897,Dress,XL,White,1004443.36,3.95,2022-08-13,0.4,Cloudy,Wedding
PROD2730,Shirt,XL,Yellow,1695249.2,4.81,2023-03-30,0.88,Cloudy,Wedding
PROD2078,Dress,XXL,Yellow,1719793.33,4.16,2023-01-05,0.22,Cloudy,Vacation
PROD5459,Shirt,XXL,Yellow,901638.96,4.86,2021-12-31,0.38,Cloudy,Vacation
PROD2315,Shirt,M,Red,753769.12,4.49,2022-09-17,0.57,Rainy,Sports Event
PROD1487,Suit,M,Red,367181.25,3.62,2020-10-29,0.91,Rainy,Wedding
PROD4077,Jacket,M,Red,2475063.46,3.53,2023-07-07,0.65,Sunny,Vacation
PROD1101,Dress,XL,Green,483031.68,3.62,2023-04-21,0.08,Sunny,Vacation
PROD5090,Jacket,L,Green,562092.84,4.93,2023-08-04,0.14,Snowy,Casual Hangout
PROD3966,Coat,S,Red,1605266.35,3.58,2023-08-20,0.16,Rainy,Casual Hangout
PROD5931,Suit,L,Red,150487.08,3.02,2022-07-27,0.71,Rainy,Wedding
PROD1848,Shirt,XXL,Green,507064.67,4.41,2020-05-20,0.72,Sunny,Business Meeting
PROD4131,Jacket,XL,Blue,2533474.82,4.89,2020-07-01,0.86,Snowy,Wedding
PROD1589,Dress,XXL,Red,1668427.2,3.14,2024-02-29,0.48,Cloudy,Business Meeting
PROD2342,Suit,L,Red,2428181.89,4.02,2024-09-21,0.6,Cloudy,Vacation
PROD3318,Dress,S,Green,1220565.37,3.96,2023-03-27,0.71,Snowy,Vacation
PROD4172,Coat,S,Green,1047326.22,4.5,2023-10-31,0.72,Cloudy,Business Meeting
PROD5375,Coat,L,Green,2993283.79,3.33,2023-12-12,0.38,Cloudy,Vacation
PROD4949,Suit,XXL,White,1254455.23,3.37,2021-10-05,0.9,Snowy,Vacation
PROD2870,Dress,XL,Yellow,1131955.72,4.5,2022-12-11,0.08,Sunny,Casual Hangout
PROD3311,Shirt,M,Blue,577064.31,4.54,2020-07-03,0.43,Cloudy,Business Meeting
PROD2106,Dress,L,Yellow,1504911.55,3.38,2022-07-28,0.01,Rainy,Casual Hangout
PROD3441,Jacket,XL,Red,546198.68,4.71,2021-08-16,0.93,Snowy,Sports Event
PROD1470,Skirt,XL,Red,277363.46,4.23,2021-09-28,0.78,Rainy,Vacation
PROD4184,Suit,XXL,Green,1999917.72,3.98,2021-05-09,0.15,Rainy,Casual Hangout
PROD4094,Dress,XXL,Green,2177112.36,3.97,2024-06-24,0.53,Sunny,Vacation
PROD3325,Coat,L,Black,758730.7,3.62,2023-07-11,0.29,Rainy,Vacation
PROD1099,Dress,XXL,Green,1291667.34,3.57,2021-06-24,0.23,Sunny,Business Meeting
PROD4896,Coat,L,Green,2483898.02,4.9,2020-05-05,0.09,Cloudy,Casual Hangout
PROD2251,Suit,S,Yellow,2006640.37,4.73,2021-10-11,0.6,Rainy,Sports Event
PROD5565,Shirt,S,White,1373898.37,3.24,2024-07-20,0.5,Sunny,Casual Hangout
PROD2436,Skirt,L,Black,2741975.74,3.52,2023-02-01,0.27,Sunny,Casual Hangout
PROD4092,Dress,L,White,874505.9,3.63,2023-04-05,0.79,Cloudy,Wedding
PROD2834,Shirt,XXL,Red,2563713.08,3.49,2021-06-28,0.27,Sunny,Sports Event
PROD5984,Skirt,S,Blue,2884539.58,4.03,2023-06-19,0.04,Cloudy,Business Meeting
PROD2126,Skirt,XL,Yellow,2084968.99,4.63,2022-03-05,0.59,Rainy,Vacation
PROD2012,Suit,M,Red,1005993.71,3.3,2020-04-15,0.17,Rainy,Sports Event
PROD2004,Shirt,M,Blue,504386.7,3.56,2024-03-06,0.34,Cloudy,Vacation
PROD1927,Coat,XXL,Green,777266.87,3.59,2020-10-28,0.22,Cloudy,Wedding
PROD5564,Shirt,S,Red,2241567.89,3.86,2023-10-14,0.16,Sunny,Casual Hangout
PROD3663,Jacket,S,Blue,2101337.66,4.76,2022-12-15,0.08,Snowy,Vacation
PROD2922,Dress,M,White,121160.2,3.5,2020-04-27,0.37,Cloudy,Casual Hangout
PROD3633,Suit,M,Blue,391870.32,4.82,2024-02-21,0.32,Snowy,Casual Hangout
PROD1032,Skirt,M,Blue,155047.98,3.99,2020-11-13,0.52,Cloudy,Business Meeting
PROD5111,Shirt,M,Green,1929532.39,3.54,2023-09-18,0.32,Snowy,Casual Hangout
PROD2727,Coat,L,White,2356059.26,4.89,2024-04-07,0.95,Snowy,Wedding
PROD3314,Shirt,XL,Green,2117646.66,3.54,2021-02-26,0.45,Snowy,Sports Event
PROD4110,Shirt,XXL,Red,1390638.21,4.95,2021-03-17,0.81,Rainy,Business Meeting
PROD4345,Skirt,XL,Red,1542803.42,3.57,2020-04-25,0.08,Sunny,Vacation
PROD4349,Dress,S,Green,2896096.4,4.06,2023-05-25,0.1,Snowy,Business Meeting
PROD2831,Suit,M,White,1667824.75,4.29,2020-04-01,0.59,Cloudy,Casual Hangout
PROD1274,Shirt,XXL,Black,306278.31,3.65,2024-01-28,0.22,Snowy,Business Meeting
PROD4033,Jacket,L,Black,321045.19,3.49,2021-04-10,0.2,Snowy,Sports Event
PROD3560,Jacket,L,White,1489157.37,4.71,2024-08-31,0.98,Cloudy,Business Meeting
PROD2002,Suit,XL,Green,1054342.93,4.66,2023-10-04,0.42,Snowy,Business Meeting
PROD2435,Shirt,M,White,1023331.83,4.32,2021-12-09,0.05,Sunny,Wedding
PROD4317,Suit,L,Red,2457863.69,4.95,2021-08-05,0.88,Snowy,Sports Event
PROD1031,Dress,S,Red,773928.44,4.6,2022-02-18,0.47,Rainy,Wedding
PROD5643,Coat,XXL,White,1991307.47,4.63,2023-10-08,0.17,Cloudy,Wedding
PROD1297,Skirt,S,Yellow,2928991.44,3.69,2021-07-28,0.87,Rainy,Business Meeting
PROD2854,Suit,S,Black,1315156.98,4.25,2024-03-24,0.76,Rainy,Wedding
PROD5961,Dress,L,Blue,1791223.34,4.2,2024-01-25,0.4,Sunny,Wedding
PROD2930,Jacket,M,Green,537965.47,3.62,2021-07-21,0.42,Snowy,Sports Event
PROD4916,Suit,XL,Red,1346865.92,4.63,2020-05-20,0.82,Sunny,Casual Hangout
PROD4767,Jacket,S,Green,851716.67,3.16,2021-03-18,0.51,Sunny,Vacation
PROD1890,Suit,XL,White,2063727.11,4.22,2021-12-15,0.95,Cloudy,Wedding
PROD5290,Dress,L,Black,322498.12,4.93,2022-03-07,0.08,Rainy,Sports Event
PROD5563,Dress,XXL,Black,723456.29,3.92,2024-11-06,0.36,Snowy,Vacation
PROD1046,Dress,XL,White,226633.18,3.37,2022-09-12,0.59,Rainy,Business Meeting
PROD2279,Shirt,M,Yellow,1374459.43,3.49,2020-01-18,0.33,Cloudy,Wedding
PROD4139,Suit,XXL,White,1027975.3,3.39,2020-06-09,0.04,Sunny,Casual Hangout
PROD2036,Shirt,XL,Yellow,2066575.65,4.53,2020-07-04,0.69,Rainy,Business Meeting
PROD5661,Dress,XXL,Blue,1967675.66,4.78,2021-09-27,0.68,Cloudy,Sports Event
PROD5580,Skirt,L,Blue,2959364.75,3.42,2020-08-04,0.58,Rainy,Business Meeting
PROD1169,Jacket,S,Yellow,2509233.67,3.2,2021-02-20,0.38,Rainy,Sports Event
PROD3772,Shirt,S,Green,2290249.73,3.28,2021-06-12,0.45,Snowy,Vacation
PROD4967,Skirt,S,Yellow,2276974.07,3.25,2022-05-03,0.31,Snowy,Casual Hangout
PROD1596,Suit,XXL,White,1329961.11,3.32,2023-05-22,0.3,Sunny,Casual Hangout
PROD1394,Skirt,XXL,Green,1763079.64,4.72,2020-07-10,0.6,Cloudy,Business Meeting
PROD5777,Dress,M,White,2252621.65,3.81,2020-04-12,0.14,Rainy,Casual Hangout
PROD3870,Skirt,L,Blue,505757.15,4.58,2020-01-25,0.26,Cloudy,Casual Hangout
PROD1600,Coat,XXL,Green,2444827.82,3.16,2020-12-31,0.17,Sunny,Vacation
PROD4831,Dress,L,Blue,1613510.74,3.63,2023-10-15,0.38,Cloudy,Wedding
PROD1160,Dress,S,Black,1735079.93,3.54,2020-07-10,0.53,Rainy,Wedding
PROD3119,Coat,L,White,1602264.51,3.04,2023-09-11,0.64,Rainy,Vacation
PROD3150,Suit,XL,White,2381221.62,4.15,2022-05-25,0.93,Cloudy,Wedding
PROD3255,Skirt,S,Yellow,1348350.93,4.54,2023-04-06,0.95,Snowy,Business Meeting
PROD1624,Coat,L,White,577019.19,4.65,2020-02-26,0.05,Cloudy,Sports Event
PROD2404,Dress,M,Green,1707064.48,4.75,2023-05-05,0.92,Cloudy,Vacation
PROD1713,Shirt,M,Yellow,713030.82,3.42,2020-10-26,0.78,Snowy,Business Meeting
PROD1703,Shirt,M,Green,1625015.71,4.79,2020-07-29,0.23,Sunny,Wedding
PROD1236,Dress,L,Red,1658971.11,4.02,2021-10-07,0.05,Cloudy,Business Meeting
PROD4870,Shirt,M,Red,2989886.69,3.39,2024-01-16,0.52,Rainy,Sports Event
PROD2428,Dress,M,White,2245001.96,4.93,2023-07-21,0.15,Rainy,Casual Hangout
PROD3440,Shirt,L,Yellow,2288449.15,4.33,2020-11-11,0.61,Sunny,Sports Event
PROD4372,Suit,XXL,Red,1097257.7,4.53,2021-03-01,0.18,Rainy,Sports Event
PROD3195,Skirt,S,White,1535811.04,3.4,2022-09-18,0.23,Snowy,Wedding
PROD3216,Skirt,XXL,White,704679.15,4.53,2020-01-28,0.17,Cloudy,Vacation
PROD2277,Dress,XL,Yellow,1851360.61,4.26,2023-10-25,0.79,Cloudy,Vacation
PROD3584,Dress,XXL,Green,2295998.69,3.25,2024-10-22,0.55,Sunny,Casual Hangout
PROD1633,Skirt,L,Black,970833.12,3.13,2021-11-25,0.8,Sunny,Sports Event
PROD3961,Suit,XL,White,568430.08,4.59,2021-04-26,0.02,Rainy,Vacation
PROD3414,Dress,M,Red,2721624.21,3.95,2021-08-10,0.91,Rainy,Business Meeting
PROD5077,Dress,S,Green,2963498.0,4.17,2020-04-06,0.97,Snowy,Business Meeting
PROD3259,Dress,XXL,Blue,496669.56,4.32,2020-03-31,0.6,Cloudy,Business Meeting
PROD2660,Jacket,S,White,2929626.49,4.5,2023-04-03,0.35,Cloudy,Business Meeting
PROD2370,Coat,XL,Black,1844653.91,3.88,2022-08-20,0.93,Sunny,Business Meeting
PROD5507,Skirt,XXL,Red,181929.01,3.05,2020-01-29,0.85,Sunny,Vacation
PROD5240,Dress,S,Green,2086082.98,3.03,2023-12-24,0.55,Cloudy,Casual Hangout
PROD4938,Jacket,M,Black,1214909.99,3.46,2021-01-14,0.31,Snowy,Casual Hangout
PROD4655,Dress,M,Red,2903994.11,4.84,2021-10-01,0.62,Snowy,Wedding
PROD4700,Jacket,XL,Yellow,1457905.43,3.91,2022-06-18,0.3,Cloudy,Sports Event
PROD5751,Shirt,XXL,Yellow,2031147.62,4.71,2021-05-09,0.46,Cloudy,Casual Hangout
PROD2712,Dress,M,Red,1835579.0,4.97,2021-10-11,0.31,Cloudy,Business Meeting
PROD1992,Shirt,XL,Blue,1304336.76,4.92,2023-06-13,0.86,Snowy,Casual Hangout
PROD2063,Shirt,M,Yellow,1683707.81,3.95,2023-10-10,0.68,Cloudy,Sports Event
PROD1106,Coat,S,Blue,936227.49,3.14,2020-02-17,0.06,Cloudy,Business Meeting
PROD5704,Coat,L,Yellow,442465.59,3.1,2024-04-23,0.83,Snowy,Wedding
PROD1153,Coat,L,Yellow,1259909.51,3.72,2021-11-08,0.75,Rainy,Casual Hangout
PROD3462,Suit,S,Green,2793373.73,3.95,2020-03-28,0.08,Cloudy,Business Meeting
PROD3907,Shirt,XL,Black,2857517.25,3.24,2022-04-13,0.76,Snowy,Business Meeting
PROD2793,Dress,M,Red,1493407.33,4.2,2022-07-22,0.17,Rainy,Sports Event
PROD5407,Shirt,M,Blue,572716.69,3.62,2021-06-02,0.97,Sunny,Casual Hangout
PROD1105,Shirt,XL,Red,833857.98,3.3,2023-08-09,0.31,Rainy,Business Meeting
PROD2682,Shirt,XXL,Blue,475334.5,3.13,2023-01-12,0.84,Cloudy,Business Meeting
PROD1378,Jacket,XL,Blue,1019823.23,3.24,2024-06-18,0.22,Sunny,Vacation
PROD1902,Dress,XXL,Green,1520705.78,4.94,2021-12-24,0.26,Snowy,Casual Hangout
PROD4729,Dress,S,Black,2906206.26,4.52,2022-05-22,0.26,Sunny,Sports Event
PROD1749,Coat,S,Blue,1418591.22,3.47,2020-06-30,0.73,Rainy,Sports Event
PROD1115,Coat,S,White,2439190.01,4.36,2020-10-11,0.17,Snowy,Vacation
PROD1287,Suit,M,Black,1512442.28,4.8,2021-11-24,0.37,Cloudy,Vacation
PROD1898,Skirt,XL,Red,890624.13,4.12,2021-06-16,0.84,Sunny,Vacation
PROD2809,Shirt,XXL,White,798789.51,4.65,2020-11-11,0.75,Rainy,Business Meeting
PROD1866,Skirt,XL,Blue,2388434.59,4.1,2023-06-07,0.75,Rainy,Business Meeting
PROD2759,Dress,XL,Yellow,2285711.45,4.84,2024-08-12,0.83,Sunny,Sports Event
PROD4645,Dress,L,White,877461.82,3.2,2021-02-01,0.04,Cloudy,Vacation
PROD5938,Suit,M,Green,2003185.36,3.79,2020-02-07,0.89,Cloudy,Vacation
PROD2576,Shirt,S,Green,2773286.89,4.39,2023-03-31,0.33,Cloudy,Sports Event
PROD1948,Jacket,XL,Green,2487576.03,4.85,2023-04-12,0.92,Cloudy,Wedding
PROD3911,Coat,M,Green,1808389.31,4.62,2023-07-21,0.48,Cloudy,Casual Hangout
PROD1246,Skirt,L,White,1187570.55,3.62,2024-06-24,0.53,Sunny,Business Meeting
PROD4471,Suit,XL,Yellow,1824361.89,4.53,2020-01-25,0.44,Cloudy,Casual Hangout
PROD1285,Suit,XL,Blue,1228514.23,3.61,2022-11-16,0.58,Rainy,Wedding
PROD5148,Suit,S,Green,2468636.44,3.92,2022-08-21,0.74,Sunny,Wedding
PROD2749,Skirt,XL,White,649680.31,4.59,2023-09-13,0.05,Rainy,Business Meeting
PROD5390,Coat,M,Black,1432062.74,3.47,2020-10-30,0.22,Cloudy,Wedding
PROD4715,Dress,M,Yellow,2422087.46,4.78,2023-10-01,0.72,Rainy,Vacation
PROD1152,Coat,XXL,Black,2656990.15,4.07,2021-02-10,0.27,Sunny,Business Meeting
PROD2278,Shirt,L,Yellow,279891.67,3.69,2023-12-12,0.86,Sunny,Vacation
PROD5792,Dress,L,White,632515.64,4.86,2024-05-16,0.98,Rainy,Casual Hangout
PROD4851,Skirt,L,Green,660117.73,4.31,2024-03-28,1.0,Cloudy,Casual Hangout
PROD3048,Coat,S,Yellow,2001911.2,3.51,2023-10-02,0.15,Sunny,Casual Hangout
PROD2136,Coat,S,White,2819924.77,4.36,2020-02-04,0.03,Snowy,Wedding
PROD5738,Skirt,XXL,Red,2054621.23,3.63,2022-06-19,0.84,Rainy,Business Meeting
PROD2776,Jacket,S,Blue,666516.04,3.27,2021-03-09,0.78,Snowy,Wedding
PROD4370,Suit,L,Yellow,380081.81,4.06,2024-10-12,0.18,Cloudy,Sports Event
PROD2362,Jacket,M,Red,748542.77,4.88,2022-08-03,0.46,Rainy,Business Meeting
PROD3969,Dress,M,Green,613743.63,4.27,2024-01-30,0.72,Sunny,Vacation
PROD4312,Dress,M,White,1539858.25,4.06,2023-09-26,0.6,Snowy,Wedding
PROD5156,Jacket,M,Green,387075.32,4.88,2024-06-09,0.01,Cloudy,Sports Event
PROD1775,Dress,M,White,311347.93,3.99,2023-11-02,0.48,Cloudy,Wedding
PROD2052,Jacket,S,White,2591607.62,3.61,2021-06-01,0.32,Rainy,Vacation
PROD2170,Skirt,S,Red,743636.3,3.63,2020-06-11,0.47,Sunny,Wedding
PROD4137,Suit,L,Blue,1590581.86,3.09,2023-04-06,0.31,Sunny,Sports Event
PROD1265,Dress,XL,Green,283214.03,4.73,2020-10-12,0.27,Sunny,Vacation
PROD5031,Dress,S,Blue,703373.27,4.44,2020-07-28,0.7,Snowy,Casual Hangout
PROD1796,Skirt,S,Black,2978598.0,4.62,2020-05-24,0.12,Snowy,Casual Hangout
PROD4460,Jacket,M,Red,2026244.47,4.79,2024-01-09,0.28,Rainy,Vacation
PROD2320,Jacket,M,Green,1943647.55,4.94,2022-12-07,0.87,Cloudy,Vacation
PROD5038,Jacket,XXL,Green,1215133.56,3.42,2024-01-03,0.12,Sunny,Vacation
PROD4417,Coat,XL,Blue,1717926.0,4.51,2020-06-03,0.92,Sunny,Vacation
PROD2911,Skirt,L,Black,939663.68,4.87,2022-05-03,0.67,Sunny,Casual Hangout
PROD1331,Suit,XXL,White,254421.3,3.08,2021-08-06,0.23,Rainy,Business Meeting
PROD5683,Dress,M,Red,2633072.45,4.62,2022-05-23,0.84,Snowy,Sports Event
PROD1833,Skirt,XXL,Yellow,737080.51,4.99,2024-03-11,0.16,Rainy,Vacation
PROD2256,Jacket,XL,Yellow,1514734.76,3.95,2023-01-08,0.54,Cloudy,Wedding
PROD2053,Coat,XL,White,1941625.02,3.33,2021-07-05,0.29,Sunny,Casual Hangout
PROD4118,Skirt,S,White,602983.69,3.51,2023-03-29,0.4,Snowy,Vacation
PROD4408,Shirt,XXL,White,1532470.48,4.77,2023-02-20,0.62,Sunny,Casual Hangout
PROD1025,Jacket,M,Red,837023.21,3.93,2022-04-23,0.91,Rainy,Vacation
PROD3844,Jacket,L,Green,169524.93,4.61,2020-10-08,0.33,Sunny,Wedding
PROD1773,Suit,XL,White,2802102.99,3.54,2024-01-02,0.06,Sunny,Business Meeting
PROD5927,Suit,S,Blue,2766824.65,3.29,2024-10-17,0.85,Snowy,Casual Hangout
PROD5761,Dress,S,Yellow,919716.3,4.99,2020-12-06,0.03,Snowy,Sports Event
PROD4665,Skirt,XXL,Red,197792.04,3.53,2020-05-13,0.87,Cloudy,Wedding
PROD5465,Jacket,L,Black,2571834.25,4.2,2021-10-25,0.31,Sunny,Casual Hangout
PROD1454,Skirt,XL,Yellow,942122.0,4.1,2022-01-22,0.39,Cloudy,Vacation
PROD2865,Skirt,XXL,Blue,2262624.15,4.39,2022-10-27,0.48,Cloudy,Sports Event
PROD2485,Dress,L,Yellow,806502.15,4.39,2021-11-24,0.3,Rainy,Business Meeting
PROD5549,Suit,L,Blue,366646.05,3.74,2021-01-29,0.4,Snowy,Casual Hangout
PROD4791,Coat,XL,Green,2338651.67,3.36,2022-06-07,0.36,Rainy,Vacation
PROD4160,Jacket,XXL,Red,107521.72,4.24,2024-03-14,0.92,Snowy,Business Meeting
PROD3134,Shirt,XL,Black,2637290.11,4.22,2024-02-17,0.05,Rainy,Business Meeting
PROD4657,Shirt,M,Yellow,413148.6,4.67,2024-01-31,0.44,Cloudy,Wedding
PROD4560,Suit,M,Red,2627774.19,3.61,2020-05-16,0.82,Snowy,Wedding
PROD3548,Skirt,XXL,Red,2888278.12,4.07,2020-10-12,0.02,Snowy,Sports Event
PROD5546,Dress,L,Yellow,1487493.01,3.34,2020-01-21,0.88,Cloudy,Casual Hangout
PROD5767,Suit,XL,Green,712974.95,4.22,2022-09-02,0.78,Snowy,Sports Event
PROD2620,Shirt,XL,Red,740846.62,3.93,2023-07-17,0.14,Cloudy,Wedding
PROD3375,Dress,XL,Green,1784350.93,3.48,2021-03-30,0.74,Cloudy,Sports Event
PROD3271,Dress,XXL,Blue,2555894.13,4.52,2023-05-31,0.36,Sunny,Wedding
PROD5953,Jacket,M,White,2699130.62,3.37,2024-07-10,0.45,Rainy,Wedding
PROD4455,Dress,XL,Black,2131346.95,4.06,2020-09-19,0.4,Sunny,Sports Event
PROD4904,Dress,S,Red,1708584.16,4.47,2024-04-24,0.53,Cloudy,Vacation
PROD2303,Coat,XL,Red,2549934.15,3.73,2022-09-30,0.56,Rainy,Wedding
PROD1908,Jacket,S,Green,2191673.38,3.66,2024-08-09,0.25,Sunny,Sports Event
PROD4490,Jacket,XXL,Blue,2424792.64,3.04,2021-03-03,0.37,Snowy,Vacation
PROD4779,Skirt,XL,White,1322200.27,4.44,2023-12-10,0.27,Rainy,Wedding
PROD5140,Suit,XL,Blue,2786757.48,3.18,2021-04-21,0.3,Cloudy,Casual Hangout
PROD3257,Dress,L,Blue,1494843.25,4.09,2021-01-21,1.0,Sunny,Sports Event
PROD1289,Skirt,L,Red,2349857.13,4.51,2022-07-27,0.2,Cloudy,Wedding
PROD5732,Skirt,L,Black,1537408.07,3.09,2023-03-01,0.77,Sunny,Sports Event
PROD4296,Suit,XXL,White,199717.75,3.43,2020-04-26,0.49,Rainy,Sports Event
PROD4784,Dress,XXL,Green,1422709.64,4.89,2022-07-05,0.87,Snowy,Casual Hangout
