Customer_ID,Product_ID,Transaction_ID,Age,Gender,Income_Bracket,Location,Engagement_Score,Discount_Sensitivity,Purchase_Date,Order_Value,Payment_Method,Repeat_Purchase_Score,Return_Rate,Session_ID,Time_Spent_Per_Product,Purchase_Probability_Score
CUST9021,PROD2173,TXN142100,31.0,Other,Low Income,Medan,0.68,0.13,2023-02-09 21:39:15,1181400.14,E-Wallet,0.02,0.22,SESSION187996,110.13,0.94
CUST9021,PROD5186,TXN165170,31.0,Other,Low Income,Medan,0.34,0.81,2023-08-21 06:39:22,2879946.06,E-Wallet,0.4,0.33,SESSION653420,184.25,0.24
CUST9022,PROD3166,TXN926860,45.0,Other,Middle Income,Bali,0.36,0.24,2021-08-21 07:10:17,1961249.25,E-Wallet,0.12,0.26,SESSION483651,117.14,0.51
CUST9025,PROD1725,TXN811060,24.0,Other,High Income,Jakarta,0.87,0.7,2020-04-05 10:17:09,998120.25,Cash,0.21,0.11,SESSION326465,128.39,0.29
CUST9025,PROD4030,TXN562311,24.0,Other,High Income,Jakarta,0.48,0.85,2024-09-21 02:34:01,714200.01,Credit Card,0.13,0.38,SESSION877882,225.88,0.6
CUST9026,PROD1052,TXN278623,38.0,Other,Low Income,Surabaya,0.64,0.91,2022-01-08 00:15:36,2851601.29,Cash,0.68,0.39,SESSION508519,234.43,0.5
CUST9026,PROD5397,TXN327316,38.0,Other,Low Income,Surabaya,0.19,0.93,2023-11-19 05:13:58,1051333.47,Credit Card,0.94,0.16,SESSION784969,224.35,0.56
CUST9026,PROD5114,TXN540208,38.0,Other,Low Income,Surabaya,0.59,0.88,2023-06-16 10:52:21,806846.8,E-Wallet,0.99,0.21,SESSION325771,61.66,0.73
CUST9029,PROD3798,TXN539422,42.0,Female,Low Income,Bandung,0.99,0.17,2021-10-11 18:41:17,2786840.53,E-Wallet,0.45,0.13,SESSION133355,264.11,0.17
CUST9031,PROD5390,TXN637997,27.0,Other,Low Income,Surabaya,0.98,0.4,2021-04-18 01:59:48,1356474.94,E-Wallet,0.68,0.38,SESSION283941,71.07,0.49
CUST9031,PROD2375,TXN435659,27.0,Other,Low Income,Surabaya,0.87,0.65,2024-07-19 08:22:32,1574231.48,E-Wallet,0.86,0.16,SESSION793880,298.01,0.92
CUST9032,PROD2487,TXN448485,38.0,Other,Low Income,Bali,0.16,0.82,2022-11-13 01:02:00,2493694.47,Cash,0.71,0.16,SESSION485601,168.06,0.13
CUST9035,PROD1813,TXN947729,31.0,Male,High Income,Bandung,0.99,0.19,2021-11-02 17:19:44,525284.78,Cash,0.79,0.31,SESSION206628,292.01,0.11
CUST9035,PROD5252,TXN944838,31.0,Male,High Income,Bandung,0.28,0.31,2023-02-11 03:23:44,2863422.02,E-Wallet,0.67,0.36,SESSION507282,112.03,0.43
CUST9037,PROD1976,TXN866933,29.0,Other,Middle Income,Medan,0.44,0.7,2020-03-24 00:54:46,1186002.41,Credit Card,0.22,0.45,SESSION302325,179.23,0.02
CUST9040,PROD3743,TXN840035,47.0,Male,Middle Income,Medan,0.18,0.49,2022-03-15 07:56:41,342273.72,E-Wallet,0.19,0.32,SESSION377050,103.94,0.72
CUST9041,PROD5980,TXN597165,58.0,Male,High Income,Medan,0.56,0.74,2020-12-23 19:18:08,2044283.19,E-Wallet,0.8,0.1,SESSION723966,53.44,0.6
CUST9041,PROD1543,TXN965596,58.0,Male,High Income,Medan,0.74,0.6,2024-01-19 02:08:50,2500552.02,E-Wallet,0.83,0.27,SESSION768535,38.65,0.42
CUST9043,PROD4202,TXN404696,49.0,Female,Middle Income,Jakarta,0.26,0.11,2021-01-30 02:35:51,2110568.3,Credit Card,0.72,0.45,SESSION912512,246.76,0.71
CUST9044,PROD5620,TXN598142,39.0,Other,High Income,Bandung,1.0,0.35,2021-12-24 12:24:44,1414295.9,Cash,0.3,0.26,SESSION818573,181.6,0.97
CUST9044,PROD5154,TXN655539,39.0,Other,High Income,Bandung,0.5,0.84,2020-07-10 18:11:34,2494535.76,Credit Card,0.45,0.2,SESSION236341,221.82,0.25
CUST9052,PROD5842,TXN814851,51.0,Female,Middle Income,Bandung,0.8,0.54,2024-09-22 16:05:59,1597480.34,Cash,0.98,0.39,SESSION758746,127.74,0.45
CUST9053,PROD2917,TXN645696,42.0,Female,Middle Income,Bali,0.63,0.58,2024-10-30 02:03:23,1053733.66,Cash,0.76,0.04,SESSION874605,121.42,0.33
CUST9054,PROD2356,TXN299851,30.0,Male,High Income,Surabaya,0.78,0.21,2020-08-27 06:05:17,397036.35,Credit Card,0.38,0.22,SESSION258023,198.51,0.95
CUST9055,PROD3350,TXN359750,20.0,Other,Low Income,Jakarta,0.68,0.76,2021-10-10 09:05:08,394810.19,Cash,0.44,0.22,SESSION547259,25.21,0.51
CUST9057,PROD5134,TXN573221,49.0,Other,Low Income,Surabaya,0.86,0.89,2023-07-27 19:04:47,573192.55,E-Wallet,0.97,0.42,SESSION285370,252.39,0.01
CUST9063,PROD5148,TXN222199,53.0,Female,High Income,Medan,0.14,0.23,2021-01-26 00:08:19,1681847.75,Cash,0.39,0.1,SESSION669540,26.53,0.46
CUST9064,PROD3463,TXN929611,46.0,Male,Middle Income,Surabaya,0.31,0.18,2022-08-03 21:56:33,2340275.1,Credit Card,0.31,0.02,SESSION315419,236.83,0.29
CUST9065,PROD3633,TXN748322,34.0,Female,High Income,Bandung,0.17,0.6,2023-03-12 16:43:52,367178.49,Credit Card,0.97,0.35,SESSION363504,18.52,0.12
CUST9068,PROD4151,TXN415403,62.0,Female,High Income,Jakarta,0.34,0.27,2024-10-04 10:24:47,192341.48,Credit Card,0.99,0.15,SESSION195502,171.06,0.68
CUST9068,PROD2046,TXN356544,62.0,Female,High Income,Jakarta,0.78,0.42,2020-07-21 13:54:02,2268591.33,Credit Card,0.36,0.01,SESSION870334,259.05,0.04
CUST9071,PROD3206,TXN571685,32.0,Other,Low Income,Bandung,0.85,0.16,2021-05-12 19:18:25,533755.42,E-Wallet,0.39,0.21,SESSION179220,14.77,0.61
CUST9073,PROD4282,TXN635362,61.0,Male,Middle Income,Medan,0.33,0.63,2024-02-04 15:31:07,172119.5,Credit Card,0.84,0.45,SESSION380682,166.61,0.37
CUST9079,PROD2521,TXN527078,41.0,Male,Middle Income,Medan,0.84,0.12,2021-07-01 21:32:35,2868120.6,E-Wallet,0.29,0.25,SESSION777230,190.24,0.65
CUST9080,PROD1489,TXN226347,43.0,Male,Low Income,Medan,0.85,0.83,2024-01-09 18:57:25,2312484.89,E-Wallet,0.25,0.5,SESSION137432,68.66,0.19
CUST9084,PROD4117,TXN742051,63.0,Female,Low Income,Bali,0.86,0.41,2021-07-22 17:25:47,1421954.08,E-Wallet,0.19,0.47,SESSION696959,50.93,0.7
CUST9091,PROD5260,TXN398899,52.0,Male,High Income,Surabaya,0.58,0.47,2023-12-03 03:02:05,2049481.23,Cash,0.19,0.37,SESSION365679,198.23,1.0
CUST9093,PROD4363,TXN554128,50.0,Male,Low Income,Jakarta,0.95,0.74,2024-06-25 19:22:51,1363308.54,E-Wallet,0.91,0.14,SESSION565610,194.48,0.74
CUST9093,PROD4924,TXN798616,50.0,Male,Low Income,Jakarta,0.35,0.99,2022-04-08 06:29:30,2816771.28,Cash,0.74,0.34,SESSION913051,234.99,0.94
CUST9098,PROD4539,TXN237476,51.0,Other,Low Income,Jakarta,0.6,0.14,2022-08-19 11:36:16,1215504.73,Cash,0.4,0.14,SESSION183686,165.22,0.85
CUST9098,PROD1658,TXN794128,51.0,Other,Low Income,Jakarta,0.19,0.42,2021-02-21 20:00:55,2698141.94,E-Wallet,0.93,0.32,SESSION985272,206.13,0.06
CUST9099,PROD1777,TXN749654,38.0,Other,Middle Income,Jakarta,0.98,0.59,2023-10-15 20:15:41,1872270.74,Cash,0.78,0.21,SESSION530024,294.05,0.47
CUST9102,PROD5497,TXN342162,25.0,Female,High Income,Surabaya,0.61,0.12,2022-01-11 08:31:27,385197.18,E-Wallet,0.51,0.03,SESSION776081,96.24,0.13
CUST9103,PROD5292,TXN434783,35.0,Male,Middle Income,Bali,0.54,0.65,2020-08-19 03:56:21,1043815.29,Credit Card,0.96,0.35,SESSION949964,9.3,0.19
CUST9106,PROD1459,TXN779144,60.0,Male,Low Income,Surabaya,0.63,0.53,2021-07-13 11:03:32,1716986.95,Cash,0.81,0.27,SESSION715231,63.75,0.5
CUST9112,PROD2713,TXN360667,62.0,Female,Middle Income,Medan,0.23,0.21,2020-12-14 10:53:13,1527279.49,Cash,0.8,0.5,SESSION540798,188.49,0.92
CUST9113,PROD3374,TXN744330,23.0,Male,Middle Income,Bandung,0.45,0.76,2024-09-25 23:19:15,2429236.59,Cash,0.61,0.17,SESSION538991,7.85,0.7
CUST9115,PROD5269,TXN891400,26.0,Male,High Income,Surabaya,0.15,0.66,2020-01-02 04:49:59,1568238.84,E-Wallet,0.86,0.45,SESSION407471,141.39,0.36
CUST9116,PROD1551,TXN449593,44.0,Other,Middle Income,Medan,0.69,0.82,2023-02-11 19:47:44,1896499.19,E-Wallet,0.39,0.33,SESSION155860,56.42,0.07
CUST9118,PROD1130,TXN424889,55.0,Female,High Income,Bali,0.75,0.92,2024-08-28 07:20:50,1413101.81,Credit Card,0.56,0.14,SESSION186415,182.71,0.21
CUST9120,PROD5316,TXN365899,45.0,Female,High Income,Bandung,0.99,0.1,2020-06-23 11:55:52,2717935.53,Credit Card,0.94,0.48,SESSION472743,270.67,0.77
CUST9121,PROD3118,TXN336512,42.0,Female,Middle Income,Bali,0.77,0.62,2021-08-15 16:37:01,2210931.22,Cash,0.35,0.32,SESSION863550,81.84,0.16
CUST9130,PROD3392,TXN816038,52.0,Other,High Income,Bandung,0.29,0.38,2023-09-02 10:48:31,2151277.57,Cash,0.76,0.06,SESSION172660,287.92,0.91
CUST9133,PROD3369,TXN405265,23.0,Other,Middle Income,Surabaya,0.32,0.35,2021-09-09 11:48:08,913394.91,Credit Card,0.0,0.3,SESSION737033,173.47,0.66
CUST9134,PROD2270,TXN732254,46.0,Male,High Income,Bandung,0.8,1.0,2022-01-18 01:27:33,2136131.27,Credit Card,0.05,0.31,SESSION495792,144.53,0.66
CUST9141,PROD3343,TXN272519,45.0,Other,Middle Income,Jakarta,0.18,0.13,2020-08-28 20:33:07,286947.73,Credit Card,0.44,0.23,SESSION885922,54.18,0.29
CUST9141,PROD4680,TXN141753,45.0,Other,Middle Income,Jakarta,0.8,0.52,2024-02-26 05:51:28,2886843.78,Credit Card,0.87,0.2,SESSION569449,84.63,0.97
CUST9142,PROD4553,TXN158930,21.0,Male,Low Income,Medan,0.95,0.8,2020-11-06 19:27:41,1764255.35,Credit Card,0.62,0.47,SESSION402134,60.3,0.44
CUST9144,PROD1901,TXN414039,43.0,Male,Low Income,Jakarta,0.14,0.6,2023-04-20 04:20:46,641621.16,E-Wallet,0.34,0.48,SESSION990207,161.45,0.9
CUST9147,PROD5311,TXN979910,24.0,Female,Low Income,Surabaya,0.2,0.89,2023-06-28 04:17:00,1123613.36,E-Wallet,0.18,0.19,SESSION967629,43.85,0.35
CUST9152,PROD4612,TXN379795,51.0,Other,Middle Income,Jakarta,0.63,0.84,2020-01-15 21:37:06,1498719.59,E-Wallet,0.14,0.42,SESSION789750,76.19,0.15
CUST9152,PROD2723,TXN233934,51.0,Other,Middle Income,Jakarta,0.72,0.81,2024-04-13 15:29:28,678965.68,Cash,0.91,0.43,SESSION516149,244.99,0.26
CUST9153,PROD1146,TXN792704,44.0,Other,Middle Income,Bali,0.68,0.62,2024-06-15 20:18:31,1231787.13,Cash,0.27,0.09,SESSION806419,89.13,0.26
CUST9155,PROD3152,TXN253640,37.0,Other,High Income,Bali,0.53,0.83,2020-11-06 15:11:53,877905.52,E-Wallet,0.23,0.09,SESSION918456,151.81,0.27
CUST9160,PROD5572,TXN884600,57.0,Male,High Income,Jakarta,0.55,0.26,2020-03-29 13:26:10,1880112.26,E-Wallet,0.41,0.32,SESSION352922,36.76,0.6
CUST9164,PROD3454,TXN637253,28.0,Other,Low Income,Bandung,0.65,0.69,2024-06-07 03:30:39,1119296.5,Cash,0.73,0.25,SESSION302163,250.82,0.72
CUST9168,PROD2121,TXN195355,51.0,Other,Low Income,Bandung,0.7,0.12,2024-01-06 17:11:19,2045876.75,E-Wallet,0.5,0.3,SESSION510868,81.28,0.06
CUST9169,PROD1826,TXN610788,35.0,Female,Middle Income,Jakarta,0.25,0.81,2022-02-03 03:19:30,942249.99,E-Wallet,0.99,0.01,SESSION989797,198.76,0.12
CUST9170,PROD1397,TXN888074,25.0,Male,Low Income,Surabaya,0.97,0.54,2022-08-16 23:29:05,2573841.76,E-Wallet,0.72,0.17,SESSION656808,260.73,0.15
CUST9170,PROD4119,TXN469532,25.0,Male,Low Income,Surabaya,0.3,0.37,2022-11-09 23:46:25,2590042.38,Cash,0.01,0.38,SESSION918067,196.15,0.04
CUST9172,PROD5670,TXN696219,31.0,Male,Middle Income,Bandung,0.3,0.92,2020-10-07 18:13:18,838509.7,E-Wallet,0.01,0.44,SESSION673340,168.84,0.66
CUST9172,PROD2203,TXN227753,31.0,Male,Middle Income,Bandung,0.84,0.18,2024-10-03 13:32:30,2141919.2,Cash,0.7,0.42,SESSION359841,37.84,0.55
CUST9172,PROD4900,TXN339819,31.0,Male,Middle Income,Bandung,0.82,0.75,2020-04-17 22:04:06,2803575.23,E-Wallet,0.48,0.05,SESSION903431,240.87,0.02
CUST9178,PROD4356,TXN568557,31.0,Male,High Income,Bandung,0.85,0.58,2023-01-26 06:23:01,529405.5,Cash,0.46,0.24,SESSION555170,106.84,0.38
CUST9179,PROD1788,TXN213444,43.0,Female,High Income,Surabaya,0.94,0.94,2020-05-25 08:25:32,2432788.68,Cash,0.08,0.42,SESSION511106,196.09,0.95
CUST9179,PROD1395,TXN120874,43.0,Female,High Income,Surabaya,0.24,0.35,2020-05-12 05:18:02,2053776.45,E-Wallet,0.94,0.18,SESSION855153,158.42,0.99
CUST9180,PROD2125,TXN613644,24.0,Female,Middle Income,Bali,0.77,0.36,2023-08-07 21:44:55,311923.32,Cash,0.6,0.07,SESSION488701,104.36,0.9
CUST9181,PROD3578,TXN438273,32.0,Female,Middle Income,Surabaya,0.87,0.25,2023-01-12 03:35:56,1065227.87,Cash,0.12,0.21,SESSION600287,146.53,0.71
CUST9182,PROD2681,TXN500446,47.0,Male,Middle Income,Medan,0.64,0.38,2024-06-21 07:56:29,706859.91,Cash,0.25,0.13,SESSION266391,19.22,0.73
CUST9184,PROD4906,TXN945013,40.0,Other,Low Income,Surabaya,0.16,0.72,2024-08-28 13:15:47,1213783.47,E-Wallet,0.11,0.43,SESSION294196,36.53,0.28
CUST9184,PROD2343,TXN431010,40.0,Other,Low Income,Surabaya,0.19,0.69,2020-01-17 05:43:25,2763655.17,E-Wallet,0.0,0.04,SESSION719385,206.13,0.58
CUST9187,PROD1014,TXN875563,35.0,Male,Low Income,Jakarta,0.51,0.16,2020-03-06 20:26:42,2453590.74,Cash,0.5,0.33,SESSION973173,71.99,0.19
CUST9190,PROD4155,TXN171961,23.0,Male,Low Income,Medan,0.74,0.3,2021-11-16 13:13:00,1039312.97,Cash,0.72,0.18,SESSION643146,72.42,0.77
CUST9191,PROD5517,TXN259948,50.0,Other,Low Income,Bandung,0.13,0.72,2024-10-22 06:04:58,2956063.43,Credit Card,0.57,0.06,SESSION214754,265.64,0.25
CUST9194,PROD1238,TXN147392,30.0,Female,High Income,Surabaya,0.55,0.98,2021-09-21 16:45:25,2817606.5,Cash,0.69,0.17,SESSION438991,42.77,0.75
CUST9196,PROD5491,TXN586995,39.0,Male,Middle Income,Surabaya,0.53,0.62,2022-03-27 21:24:17,2059738.02,Credit Card,0.62,0.13,SESSION156615,182.46,0.92
CUST9196,PROD1391,TXN925620,39.0,Male,Middle Income,Surabaya,0.35,0.13,2023-09-09 05:25:45,1474170.78,Cash,0.6,0.35,SESSION536209,86.72,0.2
CUST9197,PROD3794,TXN906688,35.0,Male,Low Income,Jakarta,0.86,0.61,2024-08-09 06:47:58,2382401.3,E-Wallet,0.52,0.34,SESSION490690,130.39,0.45
CUST9197,PROD5238,TXN908209,35.0,Male,Low Income,Jakarta,0.79,0.81,2021-04-07 03:15:31,975964.44,Cash,0.76,0.4,SESSION410618,88.38,1.0
CUST9198,PROD5041,TXN880452,33.0,Male,High Income,Jakarta,0.82,0.56,2021-03-08 19:28:31,2243732.43,Credit Card,0.68,0.42,SESSION747905,226.47,0.56
CUST9199,PROD4043,TXN556453,18.0,Other,Low Income,Surabaya,0.96,0.29,2023-09-22 16:06:37,668139.19,Credit Card,0.21,0.2,SESSION685572,182.04,0.61
CUST9201,PROD4459,TXN239917,30.0,Other,Low Income,Medan,0.87,0.36,2020-02-23 20:45:37,2949071.51,Cash,0.54,0.26,SESSION432511,246.61,0.54
CUST9201,PROD2618,TXN710122,30.0,Other,Low Income,Medan,0.95,0.34,2022-12-16 19:43:35,395167.87,E-Wallet,0.08,0.19,SESSION823977,209.9,0.54
CUST9203,PROD5188,TXN136483,28.0,Male,Middle Income,Bali,0.73,0.5,2022-06-23 14:17:27,1469088.07,E-Wallet,0.14,0.44,SESSION568177,201.51,0.32
CUST9203,PROD1926,TXN654619,28.0,Male,Middle Income,Bali,0.19,0.76,2021-09-03 16:07:51,1485788.13,Credit Card,0.38,0.25,SESSION242828,269.2,0.45
CUST9204,PROD2026,TXN982679,38.0,Male,Low Income,Medan,0.31,0.95,2020-03-28 00:01:26,1918923.99,Cash,0.25,0.07,SESSION281306,35.77,0.15
CUST9205,PROD4696,TXN836307,42.0,Other,High Income,Jakarta,0.72,0.48,2024-05-27 11:46:54,2011845.45,Cash,0.99,0.34,SESSION752916,95.78,0.32
CUST9207,PROD4947,TXN563960,56.0,Female,High Income,Surabaya,0.36,0.52,2022-06-12 22:06:37,1506663.04,Cash,0.3,0.25,SESSION808628,144.8,0.59
CUST9208,PROD4572,TXN221965,59.0,Male,Middle Income,Bali,0.71,0.31,2023-06-15 01:12:19,1364882.24,Credit Card,0.83,0.06,SESSION942573,220.34,0.07
CUST9211,PROD4312,TXN770142,52.0,Female,Low Income,Medan,0.81,0.75,2022-11-07 11:21:35,1784764.32,E-Wallet,0.85,0.13,SESSION547519,238.76,0.85
CUST9212,PROD5819,TXN115239,65.0,Other,High Income,Bali,0.96,0.13,2020-01-13 13:47:10,1534844.74,E-Wallet,0.5,0.09,SESSION978369,175.99,0.44
CUST9212,PROD4349,TXN413659,65.0,Other,High Income,Bali,0.24,0.8,2022-10-18 14:21:01,2335469.76,Cash,0.09,0.36,SESSION977540,178.78,0.1
CUST9213,PROD3006,TXN375253,62.0,Other,High Income,Bali,0.67,0.28,2024-07-10 21:04:27,1108536.75,Cash,0.72,0.42,SESSION986684,50.91,0.52
CUST9213,PROD4172,TXN109374,62.0,Other,High Income,Bali,0.38,0.46,2021-04-22 01:02:48,1810608.31,Credit Card,0.24,0.08,SESSION622899,56.06,0.52
CUST9213,PROD4988,TXN458826,62.0,Other,High Income,Bali,0.74,0.6,2020-10-04 04:25:35,2314745.7,Credit Card,0.84,0.28,SESSION213681,50.12,0.08
CUST9216,PROD4530,TXN202117,51.0,Male,Middle Income,Medan,0.11,0.44,2023-01-25 06:48:31,2605723.21,Cash,0.29,0.09,SESSION270048,222.14,0.28
CUST9217,PROD2905,TXN809029,22.0,Male,Low Income,Jakarta,0.17,0.15,2020-06-23 06:00:02,2913673.1,Credit Card,0.68,0.32,SESSION164130,258.02,0.57
CUST9218,PROD4132,TXN562174,31.0,Female,Middle Income,Bali,0.67,0.5,2020-06-09 21:42:13,336240.09,E-Wallet,0.33,0.47,SESSION229883,16.86,0.59
CUST9219,PROD3026,TXN268657,25.0,Male,High Income,Bandung,0.26,0.27,2023-04-01 19:30:27,2565597.3,Credit Card,0.82,0.04,SESSION739170,292.18,0.73
CUST9221,PROD4183,TXN163579,39.0,Female,Middle Income,Jakarta,0.32,0.5,2023-10-31 11:20:06,894855.08,E-Wallet,0.29,0.33,SESSION684247,119.7,0.67
CUST9222,PROD3328,TXN654840,27.0,Male,High Income,Bali,0.49,0.43,2022-08-24 12:31:37,2643094.19,Credit Card,0.58,0.4,SESSION156773,175.15,0.98
CUST9222,PROD3682,TXN984578,27.0,Male,High Income,Bali,0.68,0.62,2020-04-14 21:41:15,1070025.09,Credit Card,0.04,0.39,SESSION180527,96.05,0.96
CUST9222,PROD1557,TXN603816,27.0,Male,High Income,Bali,0.26,0.69,2023-10-15 01:52:01,2807175.11,E-Wallet,0.91,0.43,SESSION403483,264.97,0.38
CUST9222,PROD4460,TXN804168,27.0,Male,High Income,Bali,0.88,0.3,2022-03-17 07:39:51,1988541.5,E-Wallet,0.28,0.44,SESSION102681,134.88,0.52
CUST9223,PROD3110,TXN407125,28.0,Female,Low Income,Bali,0.96,0.59,2022-11-05 10:11:11,621217.08,Credit Card,0.31,0.47,SESSION291585,288.47,0.51
CUST9223,PROD1320,TXN700423,28.0,Female,Low Income,Bali,0.25,0.51,2023-01-06 06:54:51,2059102.98,E-Wallet,0.91,0.28,SESSION562037,30.26,0.5
CUST9225,PROD3038,TXN428333,29.0,Other,Middle Income,Medan,0.95,0.24,2023-05-05 07:52:43,2400752.77,Credit Card,0.44,0.48,SESSION907860,80.66,0.05
CUST9227,PROD2844,TXN242389,37.0,Female,Middle Income,Bandung,0.34,0.48,2022-06-19 00:35:08,164841.28,Cash,0.27,0.08,SESSION643458,35.15,0.27
CUST9228,PROD4675,TXN282417,47.0,Other,Middle Income,Bali,0.9,0.12,2020-02-11 16:13:30,1697992.66,Credit Card,0.73,0.36,SESSION621846,84.69,0.32
CUST9228,PROD1858,TXN262084,47.0,Other,Middle Income,Bali,0.7,0.8,2023-11-25 14:58:30,1836731.25,E-Wallet,0.21,0.35,SESSION401176,129.03,0.66
CUST9229,PROD5577,TXN725522,52.0,Male,High Income,Surabaya,0.53,0.18,2023-05-22 10:18:30,1097453.41,Cash,0.39,0.45,SESSION446613,97.43,0.82
CUST9230,PROD1645,TXN681231,51.0,Other,Low Income,Jakarta,0.58,0.31,2022-06-14 05:32:40,485910.31,Credit Card,0.94,0.32,SESSION566287,203.82,0.68
CUST9235,PROD3019,TXN924537,38.0,Female,Middle Income,Jakarta,0.76,0.49,2024-06-23 20:24:37,2512583.85,Credit Card,0.87,0.08,SESSION379759,15.11,0.54
CUST9236,PROD2993,TXN133789,22.0,Other,High Income,Bandung,0.6,0.78,2023-02-06 08:52:57,2118320.43,Cash,0.13,0.12,SESSION429908,121.95,0.2
CUST9236,PROD2833,TXN459001,22.0,Other,High Income,Bandung,0.31,0.38,2021-06-14 02:20:20,1282322.94,Credit Card,0.18,0.44,SESSION224879,148.08,0.19
CUST9236,PROD4662,TXN547281,22.0,Other,High Income,Bandung,0.2,0.98,2024-04-16 22:01:01,679731.81,E-Wallet,0.54,0.39,SESSION126420,114.97,0.72
CUST9236,PROD3555,TXN654600,22.0,Other,High Income,Bandung,0.29,0.96,2022-11-05 22:20:49,222121.66,E-Wallet,0.38,0.35,SESSION279779,68.59,0.24
CUST9237,PROD1919,TXN383711,50.0,Female,Low Income,Medan,0.29,0.68,2024-08-02 09:15:24,262449.54,E-Wallet,0.14,0.22,SESSION912251,141.73,0.91
CUST9238,PROD5982,TXN737588,37.0,Other,Middle Income,Medan,0.56,0.5,2020-01-17 05:25:27,1574832.1,E-Wallet,0.19,0.38,SESSION768817,72.1,0.4
CUST9240,PROD4772,TXN520683,28.0,Other,Low Income,Surabaya,0.9,0.16,2021-07-31 03:39:43,438250.33,E-Wallet,0.31,0.01,SESSION779166,292.1,0.03
CUST9246,PROD1341,TXN301710,23.0,Other,High Income,Medan,0.21,0.9,2022-05-27 04:44:15,2977777.97,Credit Card,0.82,0.27,SESSION454849,159.11,0.35
CUST9246,PROD2895,TXN700568,23.0,Other,High Income,Medan,0.49,0.69,2023-05-23 04:03:08,805029.81,Cash,0.98,0.16,SESSION874513,207.75,0.0
CUST9247,PROD1258,TXN887880,29.0,Male,Low Income,Jakarta,0.49,0.28,2023-11-02 04:55:09,220775.34,Cash,0.3,0.46,SESSION846819,32.77,0.68
CUST9250,PROD1458,TXN290409,45.0,Female,Middle Income,Medan,0.47,0.31,2023-10-06 22:47:47,1779147.85,E-Wallet,0.34,0.44,SESSION370396,297.59,0.32
CUST9253,PROD5765,TXN392874,42.0,Other,High Income,Medan,0.87,0.89,2023-02-11 14:17:13,319993.96,E-Wallet,0.93,0.2,SESSION695146,48.7,0.59
CUST9254,PROD5766,TXN946589,57.0,Male,Middle Income,Bandung,0.38,0.77,2022-03-20 12:30:40,1752197.87,E-Wallet,0.02,0.31,SESSION993773,212.14,0.78
CUST9255,PROD2363,TXN531702,62.0,Male,Low Income,Bali,0.9,0.45,2023-07-17 16:14:57,1387927.42,E-Wallet,0.15,0.26,SESSION799818,117.1,0.22
CUST9257,PROD4138,TXN316201,23.0,Other,Middle Income,Bali,0.12,0.63,2020-03-30 04:33:56,1227027.76,Credit Card,0.45,0.1,SESSION642915,95.94,0.31
CUST9259,PROD5176,TXN782074,41.0,Male,Low Income,Bandung,0.42,0.24,2024-02-24 21:44:46,2112760.61,E-Wallet,0.55,0.35,SESSION746039,236.47,0.32
CUST9260,PROD3562,TXN278503,58.0,Female,Middle Income,Bali,0.29,0.11,2021-06-01 08:07:43,2408731.07,Credit Card,0.23,0.03,SESSION540861,57.78,0.1
CUST9262,PROD5416,TXN149591,25.0,Male,Low Income,Jakarta,0.77,0.63,2023-02-22 08:37:56,1417783.49,Cash,0.25,0.16,SESSION419791,37.35,0.11
CUST9262,PROD2405,TXN589592,25.0,Male,Low Income,Jakarta,0.42,0.68,2022-05-18 10:50:48,1660272.54,E-Wallet,0.08,0.44,SESSION432720,216.91,0.79
CUST9263,PROD4144,TXN143276,54.0,Male,High Income,Medan,0.38,0.48,2022-11-18 14:51:04,1581657.65,Credit Card,0.09,0.13,SESSION855812,183.53,0.32
CUST9264,PROD3430,TXN789580,23.0,Other,Middle Income,Medan,0.19,0.41,2021-12-27 14:51:14,860922.04,E-Wallet,0.03,0.17,SESSION300235,198.04,0.87
CUST9265,PROD4527,TXN137230,47.0,Male,Low Income,Surabaya,0.11,0.11,2022-10-17 00:22:50,2051787.35,Credit Card,0.51,0.42,SESSION243604,51.83,0.32
CUST9265,PROD2050,TXN765558,47.0,Male,Low Income,Surabaya,0.21,0.36,2023-07-26 03:37:54,723387.3,E-Wallet,0.95,0.36,SESSION294502,26.65,0.3
CUST9271,PROD2907,TXN106490,49.0,Female,Middle Income,Medan,0.84,0.84,2023-12-23 19:39:23,2584811.44,Cash,0.87,0.41,SESSION903700,240.77,0.9
CUST9274,PROD2645,TXN740249,59.0,Female,Low Income,Jakarta,0.44,0.63,2022-09-29 04:16:42,1380081.29,Cash,0.71,0.29,SESSION216670,288.51,0.6
CUST9275,PROD5343,TXN194537,53.0,Female,Middle Income,Bali,0.46,0.2,2022-08-26 23:34:19,2233410.35,Credit Card,0.37,0.04,SESSION382285,85.85,0.25
CUST9275,PROD1840,TXN624956,53.0,Female,Middle Income,Bali,0.41,1.0,2022-01-24 17:22:42,408470.22,Cash,0.12,0.18,SESSION906473,31.16,0.33
CUST9275,PROD1684,TXN801675,53.0,Female,Middle Income,Bali,0.15,0.82,2023-09-16 23:59:18,476995.55,E-Wallet,0.06,0.36,SESSION839738,180.86,0.21
CUST9286,PROD2664,TXN365271,63.0,Other,Low Income,Bandung,0.82,0.35,2023-06-08 11:22:10,119613.61,E-Wallet,0.6,0.25,SESSION192441,98.8,0.56
CUST9287,PROD3269,TXN904854,51.0,Male,Low Income,Jakarta,0.29,1.0,2023-10-15 12:58:06,644109.74,E-Wallet,0.1,0.38,SESSION124437,158.07,0.97
